lon,lat,jiaodu
88.12,29.04,0
88.3617,29.0217,0
88.6033,29.0033,0
88.845,28.985,0
89.0867,28.9667,0
89.3283,28.9483,0
88.165,29.13,0
88.4096,29.1133,0
88.6542,29.0967,0
88.8988,29.08,0
89.1433,29.0633,0
89.3879,29.0467,0
88.21,29.22,0
88.4575,29.205,0
88.705,29.19,0
88.9525,29.175,0
89.2,29.16,0
89.4475,29.145,0
88.255,29.31,0
88.5054,29.2967,0
88.7558,29.2833,0
89.0062,29.27,0
89.2567,29.2567,0
89.5071,29.2433,0
90.54,30.06,290
89.95,29.99,320
91.14,30.81,290
91.34,30.95,30
91.3967,31.0433,30
91.4533,31.1367,30
91.06,31.1433,30
91.12,31.23,30
91.18,31.3167,30
90.78,31.3367,30
90.8433,31.4167,30
90.9067,31.4967,30
90.05,30.37,310
90.1667,30.38,310
90.2833,30.39,310
90.2,30.7567,310
90.3144,30.7378,310
90.4289,30.7189,310
90.35,31.1433,310
90.4622,31.0956,310
90.5744,31.0478,310
90.78,31.7,310
89.3,32.12,5
89.5357,32.0929,5
89.7714,32.0657,5
90.0071,32.0386,5
90.2429,32.0114,5
90.4786,31.9843,5
90.7143,31.9571,5
89.325,32.225,5
89.5721,32.2007,5
89.8193,32.1764,5
90.0664,32.1521,5
90.3136,32.1279,5
90.5607,32.1036,5
90.8079,32.0793,5
95.09,31.46,15
95.1233,31.5633,15
95.1567,31.6667,15
93.83,31.7667,15
93.8744,31.8644,15
93.9189,31.9622,15
92.57,32.0733,15
92.6256,32.1656,15
92.6811,32.2578,15
88.88,32.24,305
89.0367,32.27,305
89.1933,32.3,305
89.39,32.6767,305
89.5244,32.6744,305
89.6589,32.6722,305
89.9,33.1133,305
90.0122,33.0789,305
90.1244,33.0444,305
93.08,31.28,5
94.88,30.77,5
95.14,30.75,5
95.4,30.73,5
95.66,30.71,5
94.885,30.9,5
95.1588,30.8725,5
95.4325,30.845,5
95.7062,30.8175,5
95.74,29.59,20
95.944,29.457,20
96.148,29.324,20
96.352,29.191,20
96.556,29.058,20
96.76,28.925,20
96.964,28.792,20
97.168,28.659,20
97.372,28.526,20
97.576,28.393,20
95.8367,29.7133,20
96.042,29.5757,20
96.2473,29.438,20
96.4527,29.3003,20
96.658,29.1627,20
96.8633,29.025,20
97.0687,28.8873,20
97.274,28.7497,20
97.4793,28.612,20
97.6847,28.4743,20
95.9333,29.8367,20
96.14,29.6943,20
96.3467,29.552,20
96.5533,29.4097,20
96.76,29.2673,20
96.9667,29.125,20
97.1733,28.9827,20
97.38,28.8403,20
97.5867,28.698,20
97.7933,28.5557,20
92.45,29.84,0
92.5467,29.9133,0
92.6433,29.9867,0
91.81,29.91,0
91.91,29.9789,0
92.01,30.0478,0
91.17,29.98,0
91.2733,30.0444,0
91.3767,30.1089,0
90.26,28.91,10
97.1,29.18,40
97.4375,29.0575,40
97.775,28.935,40
98.1125,28.8125,40
97.1243,29.28,40
97.4382,29.1586,40
97.7521,29.0371,40
98.0661,28.9157,40
97.1486,29.38,40
97.4389,29.2596,40
97.7293,29.1393,40
98.0196,29.0189,40
97.1729,29.48,40
97.4396,29.3607,40
97.7064,29.2414,40
97.9732,29.1221,40
97.1971,29.58,40
97.4404,29.4618,40
97.6836,29.3436,40
97.9268,29.2254,40
97.2214,29.68,40
97.4411,29.5629,40
97.6607,29.4457,40
97.8804,29.3286,40
97.2457,29.78,40
97.4418,29.6639,40
97.6379,29.5479,40
97.8339,29.4318,40
82.08,33.14,310
82.1733,33.09,310
82.2667,33.04,310
82.5567,33.5067,310
82.6489,33.4522,310
82.7411,33.3978,310
83.0333,33.8733,310
83.1244,33.8144,310
83.2156,33.7556,310
85.61,32.23,350
85.8225,32.095,350
86.035,31.96,350
86.2475,31.825,350
87.16,31.7,305
87.44,31.695,305
87.72,31.69,305
88,31.685,305
87.205,31.81,305
87.5462,31.8475,305
87.8875,31.885,305
88.2287,31.9225,305
91.46,28.48,285
91.584,28.468,285
91.708,28.456,285
91.832,28.444,285
91.956,28.432,285
91.546,28.662,285
91.6672,28.6488,285
91.7884,28.6356,285
91.9096,28.6224,285
92.0308,28.6092,285
91.632,28.844,285
91.7504,28.8296,285
91.8688,28.8152,285
91.9872,28.8008,285
92.1056,28.7864,285
91.718,29.026,285
91.8336,29.0104,285
91.9492,28.9948,285
92.0648,28.9792,285
92.1804,28.9636,285
91.804,29.208,285
91.9168,29.1912,285
92.0296,29.1744,285
92.1424,29.1576,285
92.2552,29.1408,285
91.77,28.45,285
91.675,28.935,285
91.9675,28.8975,285
92.32,29.02,10
92.552,28.972,10
92.784,28.924,10
93.016,28.876,10
93.248,28.828,10
92.36,29.1133,10
92.5993,29.0667,10
92.8387,29.02,10
93.078,28.9733,10
93.3173,28.9267,10
92.4,29.2067,10
92.6467,29.1613,10
92.8933,29.116,10
93.14,29.0707,10
93.3867,29.0253,10
92.44,29.29,285
92.58,29.468,285
92.72,29.646,285
92.86,29.824,285
93,30.002,285
92.17,29.34,285
92.344,29.513,285
92.518,29.686,285
92.692,29.859,285
92.866,30.032,285
93.55,30.5,30
93.76,30.422,30
93.97,30.344,30
94.18,30.266,30
94.39,30.188,30
93.5867,30.6067,30
93.7987,30.5287,30
94.0107,30.4507,30
94.2227,30.3727,30
94.4347,30.2947,30
93.6233,30.7133,30
93.8373,30.6353,30
94.0513,30.5573,30
94.2653,30.4793,30
94.4793,30.4013,30
92.87,30.4633,355
92.9244,30.5822,355
92.9789,30.7011,355
92.19,30.4267,355
92.2622,30.5578,355
92.3344,30.6889,355
94.6,30.11,30
94.83,30.004,30
95.06,29.898,30
95.29,29.792,30
95.52,29.686,30
94.6433,30.2167,30
94.8833,30.1147,30
95.1233,30.0127,30
95.3633,29.9107,30
95.6033,29.8087,30
94.6867,30.3233,30
94.9367,30.2253,30
95.1867,30.1273,30
95.4367,30.0293,30
95.6867,29.9313,30
95.175,29.845,30
94.665,30.27,30
95.2775,30.02,30
98.45,28.72,45
96.56,30.72,45
96.7362,30.5575,45
96.9125,30.395,45
97.0888,30.2325,45
97.265,30.07,45
97.4412,29.9075,45
97.6175,29.745,45
97.7938,29.5825,45
96.665,30.8,45
96.8425,30.6312,45
97.02,30.4625,45
97.1975,30.2938,45
97.375,30.125,45
97.5525,29.9562,45
97.73,29.7875,45
97.9075,29.6188,45
95.19,31.77,40
95.14,31.615,40
95.98,31.325,40
95.9025,31.2075,40
88.32,33,310
88.11,32.88,310
87.9,32.76,310
87.69,32.64,310
87.48,32.52,310
88.3975,32.93,310
88.186,32.798,310
87.9745,32.666,310
87.763,32.534,310
87.5515,32.402,310
88.475,32.86,310
88.262,32.716,310
88.049,32.572,310
87.836,32.428,310
87.623,32.284,310
88.5525,32.79,310
88.338,32.634,310
88.1235,32.478,310
87.909,32.322,310
87.6945,32.166,310
97.29,23.82,65
97.96,24.22,70
98.36,24.49,80
97.2833,23.73,330
97.2767,23.64,330
97.6467,24.04,330
97.6556,23.92,330
97.6644,23.8,330
98.0033,24.26,330
98.0278,24.11,330
98.0522,23.96,330
98.36,24.48,330
99.54,24.89,45
99.71,24.77,45
99.88,24.65,45
99.605,25,45
99.8033,24.8967,45
100.0017,24.7933,45
97.69,20.11,335
99.33,25.67,70
97.91,21.73,345
98.46,27.21,85
99.2,24.33,35
99.2671,24.6014,35
99.3343,24.8729,35
99.4014,25.1443,35
99.4686,25.4157,35
99.5357,25.6871,35
99.6029,25.9586,35
99.1129,24.64,35
99.1678,24.8886,35
99.2227,25.1371,35
99.2776,25.3857,35
99.3324,25.6343,35
99.3873,25.8829,35
99.4422,26.1314,35
99.0257,24.95,35
99.0684,25.1757,35
99.111,25.4014,35
99.1537,25.6271,35
99.1963,25.8529,35
99.239,26.0786,35
99.2816,26.3043,35
98.9386,25.26,35
98.969,25.4629,35
98.9994,25.6657,35
99.0298,25.8686,35
99.0602,26.0714,35
99.0906,26.2743,35
99.121,26.4771,35
98.8514,25.57,35
98.8696,25.75,35
98.8878,25.93,35
98.9059,26.11,35
98.9241,26.29,35
98.9422,26.47,35
98.9604,26.65,35
98.7643,25.88,35
98.7702,26.0371,35
98.7761,26.1943,35
98.782,26.3514,35
98.788,26.5086,35
98.7939,26.6657,35
98.7998,26.8229,35
98.6771,26.19,35
98.6708,26.3243,35
98.6645,26.4586,35
98.6582,26.5929,35
98.6518,26.7271,35
98.6455,26.8614,35
98.6392,26.9957,35
99.44,23.87,315
99.44,23.86,330
99.02,23.725,330
98.6,23.59,330
98.18,23.455,330
99.3633,23.7833,330
99.0108,23.6475,330
98.6583,23.5117,330
98.3058,23.3758,330
99.2867,23.7067,330
99.0017,23.57,330
98.7167,23.4333,330
98.4317,23.2967,330
98.94,22.1,60
99.0425,22.1475,60
99.145,22.195,60
99.2475,22.2425,60
98.81,22.3775,60
98.9137,22.4194,60
99.0175,22.4612,60
99.1212,22.5031,60
98.68,22.655,60
98.785,22.6912,60
98.89,22.7275,60
98.995,22.7638,60
98.55,22.9325,60
98.6562,22.9631,60
98.7625,22.9938,60
98.8687,23.0244,60
99.69,20.75,50
99.805,20.8075,50
99.92,20.865,50
100.035,20.9225,50
99.5125,21.065,50
99.625,21.12,50
99.7375,21.175,50
99.85,21.23,50
99.335,21.38,50
99.445,21.4325,50
99.555,21.485,50
99.665,21.5375,50
99.1575,21.695,50
99.265,21.745,50
99.3725,21.795,50
99.48,21.845,50
99.35,22.29,60
99.86,22.45,55
99.98,22.52,55
99.56,22.975,55
99.6975,23.045,55
99.96,22.2367,65
100.06,22.0233,65
100.095,22.3117,65
100.21,22.1033,65
100.01,22.13,65
99.77,21.61,325
98.98,22.01,330
99.2075,22.1075,330
99.435,22.205,330
99.6625,22.3025,330
99.89,21.44,335
101.2,23.29,60
102.18,22.15,270
101.937,21.998,270
101.694,21.846,270
101.451,21.694,270
101.208,21.542,270
100.965,21.39,270
100.722,21.238,270
100.479,21.086,270
100.236,20.934,270
99.993,20.782,270
102.15,21.9925,270
101.9136,21.8461,270
101.6772,21.6998,270
101.4409,21.5534,270
101.2045,21.407,270
100.9681,21.2606,270
100.7318,21.1142,270
100.4954,20.9679,270
100.259,20.8215,270
100.0226,20.6751,270
102.12,21.835,270
101.8903,21.6942,270
101.6605,21.5535,270
101.4308,21.4128,270
101.201,21.272,270
100.9712,21.1312,270
100.7415,20.9905,270
100.5118,20.8498,270
100.282,20.709,270
100.0522,20.5682,270
102.09,21.6775,270
101.8669,21.5424,270
101.6438,21.4072,270
101.4206,21.2721,270
101.1975,21.137,270
100.9744,21.0019,270
100.7512,20.8668,270
100.5281,20.7316,270
100.305,20.5965,270
100.0819,20.4614,270
102.06,21.52,270
101.8435,21.3905,270
101.627,21.261,270
101.4105,21.1315,270
101.194,21.002,270
100.9775,20.8725,270
100.761,20.743,270
100.5445,20.6135,270
100.328,20.484,270
100.1115,20.3545,270
102.03,21.3625,270
101.8201,21.2386,270
101.6103,21.1148,270
101.4004,20.9909,270
101.1905,20.867,270
100.9806,20.7431,270
100.7708,20.6192,270
100.5609,20.4954,270
100.351,20.3715,270
100.1411,20.2476,270
102,21.205,270
101.7968,21.0868,270
101.5935,20.9685,270
101.3903,20.8502,270
101.187,20.732,270
100.9838,20.6138,270
100.7805,20.4955,270
100.5772,20.3772,270
100.374,20.259,270
100.1708,20.1408,270
101.97,21.0475,270
101.7734,20.9349,270
101.5768,20.8222,270
101.3801,20.7096,270
101.1835,20.597,270
100.9869,20.4844,270
100.7902,20.3718,270
100.5936,20.2591,270
100.397,20.1465,270
100.2004,20.0339,270
100.36,19.32,270
100.455,19.2575,270
100.55,19.195,270
100.645,19.1325,270
100.7725,19.845,270
100.8694,19.7725,270
100.9662,19.7,270
101.0631,19.6275,270
101.185,20.37,270
101.2838,20.2875,270
101.3825,20.205,270
101.4812,20.1225,270
101.5975,20.895,270
101.6981,20.8025,270
101.7988,20.71,270
101.8994,20.6175,270
102.58,21.05,295
102.352,20.706,295
102.124,20.362,295
101.896,20.018,295
101.668,19.674,295
102.6625,20.99,295
102.483,20.68,295
102.3035,20.37,295
102.124,20.06,295
101.9445,19.75,295
102.745,20.93,295
102.614,20.654,295
102.483,20.378,295
102.352,20.102,295
102.221,19.826,295
102.8275,20.87,295
102.745,20.628,295
102.6625,20.386,295
102.58,20.144,295
102.4975,19.902,295
103.75,20.46,55
103.565,20.62,55
103.38,20.78,55
103.195,20.94,55
103.6833,20.3933,55
103.5067,20.5458,55
103.33,20.6983,55
103.1533,20.8508,55
103.6167,20.3267,55
103.4483,20.4717,55
103.28,20.6167,55
103.1117,20.7617,55
103.93,21.19,50
103.7625,21.385,50
103.595,21.58,50
103.4275,21.775,50
103.775,21.06,50
103.6362,21.2562,50
103.4975,21.4525,50
103.3588,21.6488,50
102.91,20.8,300
102.98,21.034,300
103.05,21.268,300
103.12,21.502,300
103.19,21.736,300
102.705,20.955,300
102.799,21.177,300
102.893,21.399,300
102.987,21.621,300
103.081,21.843,300
102.9,21.81,55
102.96,21.9267,55
103.02,22.0433,55
102.3933,22.3233,55
102.4667,22.4178,55
102.54,22.5122,55
101.8867,22.8367,55
101.9733,22.9089,55
102.06,22.9811,55
100.61,24.05,75
100.6925,23.8275,75
100.775,23.605,75
100.8575,23.3825,75
100.685,24.165,75
100.7812,23.93,75
100.8775,23.695,75
100.9738,23.46,75
100.76,24.28,75
100.6833,24.4467,75
100.6067,24.6133,75
100.6083,24.34,75
100.5317,24.515,75
100.24,23.43,285
100.216,23.322,285
100.192,23.214,285
100.168,23.106,285
100.144,22.998,285
100.29,23.584,285
100.2612,23.4668,285
100.2324,23.3496,285
100.2036,23.2324,285
100.1748,23.1152,285
100.34,23.738,285
100.3064,23.6116,285
100.2728,23.4852,285
100.2392,23.3588,285
100.2056,23.2324,285
100.39,23.892,285
100.3516,23.7564,285
100.3132,23.6208,285
100.2748,23.4852,285
100.2364,23.3496,285
100.44,24.046,285
100.3968,23.9012,285
100.3536,23.7564,285
100.3104,23.6116,285
100.2672,23.4668,285
100.02,21.74,60
100.25,22.34,340
100.4667,22.44,340
100.6833,22.54,340
100.1975,22.4325,340
100.4142,22.5342,340
100.6308,22.6358,340
100.145,22.525,340
100.3617,22.6283,340
100.5783,22.7317,340
100.0925,22.6175,340
100.3092,22.7225,340
100.5258,22.8275,340
71.94,35,40
72.194,35.094,40
72.448,35.188,40
72.702,35.282,40
72.956,35.376,40
71.8786,35.0986,40
72.1406,35.1946,40
72.4026,35.2906,40
72.6646,35.3866,40
72.9266,35.4826,40
71.8171,35.1971,40
72.0871,35.2951,40
72.3571,35.3931,40
72.6271,35.4911,40
72.8971,35.5891,40
71.7557,35.2957,40
72.0337,35.3957,40
72.3117,35.4957,40
72.5897,35.5957,40
72.8677,35.6957,40
71.6943,35.3943,40
71.9803,35.4963,40
72.2663,35.5983,40
72.5523,35.7003,40
72.8383,35.8023,40
71.6329,35.4929,40
71.9269,35.5969,40
72.2209,35.7009,40
72.5149,35.8049,40
72.8089,35.9089,40
71.5714,35.5914,40
71.8734,35.6974,40
72.1754,35.8034,40
72.4774,35.9094,40
72.7794,36.0154,40
73.21,35.47,10
73.4829,35.4357,10
73.7557,35.4014,10
74.0286,35.3671,10
74.3014,35.3329,10
74.5743,35.2986,10
74.8471,35.2643,10
73.18,35.622,10
73.4649,35.58,10
73.7497,35.538,10
74.0346,35.496,10
74.3194,35.454,10
74.6043,35.412,10
74.8891,35.37,10
73.15,35.774,10
73.4469,35.7243,10
73.7437,35.6746,10
74.0406,35.6249,10
74.3374,35.5751,10
74.6343,35.5254,10
74.9311,35.4757,10
73.12,35.926,10
73.4289,35.8686,10
73.7377,35.8111,10
74.0466,35.7537,10
74.3554,35.6963,10
74.6643,35.6389,10
74.9731,35.5814,10
73.09,36.078,10
73.4109,36.0129,10
73.7317,35.9477,10
74.0526,35.8826,10
74.3734,35.8174,10
74.6943,35.7523,10
75.0151,35.6871,10
79.34,32.59,35
79.016,32.89,35
78.692,33.19,35
78.368,33.49,35
78.044,33.79,35
78.496,33.118,35
78.2476,33.3776,35
77.9992,33.6372,35
77.7508,33.8968,35
77.5024,34.1564,35
77.652,33.646,35
77.4792,33.8652,35
77.3064,34.0844,35
77.1336,34.3036,35
76.9608,34.5228,35
76.808,34.174,35
76.7108,34.3528,35
76.6136,34.5316,35
76.5164,34.7104,35
76.4192,34.8892,35
75.964,34.702,35
75.9424,34.8404,35
75.9208,34.9788,35
75.8992,35.1172,35
75.8776,35.2556,35
75.22,37.23,60
75.4186,36.9771,60
75.6171,36.7243,60
75.8157,36.4714,60
76.0143,36.2186,60
76.2129,35.9657,60
76.4114,35.7129,60
75.3475,37.1225,60
75.5432,36.895,60
75.7389,36.6675,60
75.9346,36.44,60
76.1304,36.2125,60
76.3261,35.985,60
76.5218,35.7575,60
75.475,37.015,60
75.6679,36.8129,60
75.8607,36.6107,60
76.0536,36.4086,60
76.2464,36.2064,60
76.4393,36.0043,60
76.6321,35.8021,60
75.6025,36.9075,60
75.7925,36.7307,60
75.9825,36.5539,60
76.1725,36.3771,60
76.3625,36.2004,60
76.5525,36.0236,60
76.7425,35.8468,60
75.6833,36.64,60
76.1467,36.05,60
75.925,36.5433,60
76.375,36.0717,60
77.38,34.4,60
77.5225,34.4875,60
77.665,34.575,60
77.8075,34.6625,60
77.1875,34.665,60
77.3219,34.7475,60
77.4562,34.83,60
77.5906,34.9125,60
76.995,34.93,60
77.1212,35.0075,60
77.2475,35.085,60
77.3738,35.1625,60
76.8025,35.195,60
76.9206,35.2675,60
77.0387,35.34,60
77.1569,35.4125,60
77.95,34.75,45
80.22,31.66,50
80.3133,31.7167,50
80.4067,31.7733,50
80.0367,31.8667,50
80.1322,31.9244,50
80.2278,31.9822,50
79.8533,32.0733,50
79.9511,32.1322,50
80.0489,32.1911,50
80.85,30.93,50
80.81,29.87,270
80.88,30.54,45
78.58,31.74,55
77.32,33.29,45
80.24,30.97,40
79.9955,30.9909,40
79.7509,31.0118,40
79.5064,31.0327,40
79.2618,31.0536,40
79.0173,31.0745,40
78.7727,31.0955,40
78.5282,31.1164,40
78.2836,31.1373,40
78.0391,31.1582,40
77.7945,31.1791,40
80.4317,30.645,40
80.1606,30.6897,40
79.8895,30.7344,40
79.6185,30.7791,40
79.3474,30.8238,40
79.0764,30.8685,40
78.8053,30.9132,40
78.5342,30.9579,40
78.2632,31.0026,40
77.9921,31.0473,40
77.7211,31.092,40
80.6233,30.32,40
80.3258,30.3885,40
80.0282,30.457,40
79.7306,30.5255,40
79.433,30.5939,40
79.1355,30.6624,40
78.8379,30.7309,40
78.5403,30.7994,40
78.2427,30.8679,40
77.9452,30.9364,40
77.6476,31.0048,40
80.815,29.995,40
80.4909,30.0873,40
80.1668,30.1795,40
79.8427,30.2718,40
79.5186,30.3641,40
79.1945,30.4564,40
78.8705,30.5486,40
78.5464,30.6409,40
78.2223,30.7332,40
77.8982,30.8255,40
77.5741,30.9177,40
81.0067,29.67,40
80.6561,29.7861,40
80.3055,29.9021,40
79.9548,30.0182,40
79.6042,30.1342,40
79.2536,30.2503,40
78.903,30.3664,40
78.5524,30.4824,40
78.2018,30.5985,40
77.8512,30.7145,40
77.5006,30.8306,40
81.1983,29.345,40
80.8212,29.4848,40
80.4441,29.6247,40
80.067,29.7645,40
79.6898,29.9044,40
79.3127,30.0442,40
78.9356,30.1841,40
78.5585,30.3239,40
78.1814,30.4638,40
77.8042,30.6036,40
77.4271,30.7435,40
79.702,31.016,40
79.164,31.062,40
78.626,31.108,40
78.088,31.154,40
79.9687,30.4707,40
79.314,30.6213,40
78.6593,30.772,40
78.0047,30.9227,40
80.2353,29.9253,40
79.464,30.1807,40
78.6927,30.436,40
77.9213,30.6913,40
75.29,32.82,45
75.44,32.6373,45
75.59,32.4545,45
75.74,32.2718,45
75.89,32.0891,45
76.04,31.9064,45
76.19,31.7236,45
76.34,31.5409,45
76.49,31.3582,45
76.64,31.1755,45
76.79,30.9927,45
75.4283,32.905,45
75.575,32.7206,45
75.7217,32.5362,45
75.8683,32.3518,45
76.015,32.1674,45
76.1617,31.983,45
76.3083,31.7986,45
76.455,31.6142,45
76.6017,31.4298,45
76.7483,31.2455,45
76.895,31.0611,45
75.5667,32.99,45
75.71,32.8039,45
75.8533,32.6179,45
75.9967,32.4318,45
76.14,32.2458,45
76.2833,32.0597,45
76.4267,31.8736,45
76.57,31.6876,45
76.7133,31.5015,45
76.8567,31.3155,45
77,31.1294,45
75.705,33.075,45
75.845,32.8873,45
75.985,32.6995,45
76.125,32.5118,45
76.265,32.3241,45
76.405,32.1364,45
76.545,31.9486,45
76.685,31.7609,45
76.825,31.5732,45
76.965,31.3855,45
77.105,31.1977,45
75.8433,33.16,45
75.98,32.9706,45
76.1167,32.7812,45
76.2533,32.5918,45
76.39,32.4024,45
76.5267,32.213,45
76.6633,32.0236,45
76.8,31.8342,45
76.9367,31.6448,45
77.0733,31.4555,45
77.21,31.2661,45
75.9817,33.245,45
76.115,33.0539,45
76.2483,32.8629,45
76.3817,32.6718,45
76.515,32.4808,45
76.6483,32.2897,45
76.7817,32.0986,45
76.915,31.9076,45
77.0483,31.7165,45
77.1817,31.5255,45
77.315,31.3344,45
75.62,32.418,45
75.95,32.016,45
76.28,31.614,45
76.61,31.212,45
75.882,32.5807,45
76.1973,32.1713,45
76.5127,31.762,45
76.828,31.3527,45
76.144,32.7433,45
76.4447,32.3267,45
76.7453,31.91,45
77.046,31.4933,45
76.115,31.815,45
83.85,29.07,30
83.7,29.122,30
83.55,29.174,30
83.4,29.226,30
83.25,29.278,30
83.366,29.314,30
83.2616,29.3708,30
83.1572,29.4276,30
83.0528,29.4844,30
82.9484,29.5412,30
82.882,29.558,30
82.8232,29.6196,30
82.7644,29.6812,30
82.7056,29.7428,30
82.6468,29.8044,30
82.398,29.802,30
82.3848,29.8684,30
82.3716,29.9348,30
82.3584,30.0012,30
82.3452,30.0676,30
81.914,30.046,30
81.9464,30.1172,30
81.9788,30.1884,30
82.0112,30.2596,30
82.0436,30.3308,30
84.17,28.47,15
84.3912,28.355,15
84.6125,28.24,15
84.8338,28.125,15
85.055,28.01,15
85.2762,27.895,15
85.4975,27.78,15
85.7188,27.665,15
83.96,28.542,15
84.2182,28.4272,15
84.4765,28.3125,15
84.7347,28.1978,15
84.993,28.083,15
85.2512,27.9682,15
85.5095,27.8535,15
85.7678,27.7388,15
83.75,28.614,15
84.0452,28.4995,15
84.3405,28.385,15
84.6358,28.2705,15
84.931,28.156,15
85.2263,28.0415,15
85.5215,27.927,15
85.8168,27.8125,15
83.54,28.686,15
83.8723,28.5718,15
84.2045,28.4575,15
84.5368,28.3432,15
84.869,28.229,15
85.2012,28.1148,15
85.5335,28.0005,15
85.8658,27.8862,15
83.33,28.758,15
83.6993,28.644,15
84.0685,28.53,15
84.4378,28.416,15
84.807,28.302,15
85.1763,28.188,15
85.5455,28.074,15
85.9148,27.96,15
83.645,28.65,15
84.2725,28.4212,15
84.9,28.1925,15
85.5275,27.9638,15
85.59,28,60
85.708,27.988,60
85.826,27.976,60
85.944,27.964,60
86.062,27.952,60
85.444,28.206,60
85.5624,28.1936,60
85.6808,28.1812,60
85.7992,28.1688,60
85.9176,28.1564,60
85.298,28.412,60
85.4168,28.3992,60
85.5356,28.3864,60
85.6544,28.3736,60
85.7732,28.3608,60
85.152,28.618,60
85.2712,28.6048,60
85.3904,28.5916,60
85.5096,28.5784,60
85.6288,28.5652,60
85.006,28.824,60
85.1256,28.8104,60
85.2452,28.7968,60
85.3648,28.7832,60
85.4844,28.7696,60
85.885,27.97,60
85.225,28.515,60
85.5225,28.4825,60
86.04,26.55,15
86.08,26.6533,15
86.12,26.7567,15
84.85,26.9733,15
84.9056,27.0844,15
84.9611,27.1956,15
83.66,27.3967,15
83.7311,27.5156,15
83.8022,27.6344,15
86.36,26.34,345
86.6025,26.38,345
86.845,26.42,345
87.0875,26.46,345
86.2833,26.5567,345
86.5392,26.5725,345
86.795,26.5883,345
87.0508,26.6042,345
86.2067,26.7733,345
86.4758,26.765,345
86.745,26.7567,345
87.0142,26.7483,345
86.245,26.665,345
86.77,26.6725,345
86.73,27.37,10
86.9788,27.3612,10
87.2275,27.3525,10
87.4763,27.3438,10
87.725,27.335,10
87.9738,27.3262,10
88.2225,27.3175,10
88.4712,27.3088,10
86.62,27.5533,10
86.8904,27.5354,10
87.1608,27.5175,10
87.4312,27.4996,10
87.7017,27.4817,10
87.9721,27.4638,10
88.2425,27.4458,10
88.5129,27.4279,10
86.51,27.7367,10
86.8021,27.7096,10
87.0942,27.6825,10
87.3862,27.6554,10
87.6783,27.6283,10
87.9704,27.6012,10
88.2625,27.5742,10
88.5546,27.5471,10
87.34,26.5,345
87.6,26.5633,345
87.86,26.6267,345
87.3133,26.62,345
87.5933,26.6789,345
87.8733,26.7378,345
87.2867,26.74,345
87.5867,26.7944,345
87.8867,26.8489,345
88.21,27.01,345
88.1833,26.9033,345
88.1567,26.7967,345
88.4933,27.0467,345
88.46,26.94,345
88.4267,26.8333,345
88.7767,27.0833,345
88.7367,26.9767,345
88.6967,26.87,345
89.1,27.98,295
89.005,27.81,295
88.91,27.64,295
88.815,27.47,295
89.4433,28.1933,295
89.2925,27.9675,295
89.1417,27.7417,295
88.9908,27.5158,295
89.7867,28.4067,295
89.58,28.125,295
89.3733,27.8433,295
89.1667,27.5617,295
89.05,27.11,0
89.0033,27,0
88.9567,26.89,0
89.56,27.11,0
89.4856,27.0022,0
89.4111,26.8944,0
90.07,27.11,0
89.9678,27.0044,0
89.8656,26.8989,0
90.58,27.11,0
91.14,27.13,280
91.308,27.128,280
91.476,27.126,280
91.644,27.124,280
91.812,27.122,280
91.204,27.4,280
91.3632,27.396,280
91.5224,27.392,280
91.6816,27.388,280
91.8408,27.384,280
91.268,27.67,280
91.4184,27.664,280
91.5688,27.658,280
91.7192,27.652,280
91.8696,27.646,280
91.332,27.94,280
91.4736,27.932,280
91.6152,27.924,280
91.7568,27.916,280
91.8984,27.908,280
91.396,28.21,280
91.5288,28.2,280
91.6616,28.19,280
91.7944,28.18,280
91.9272,28.17,280
91.56,27.125,280
91.3,27.805,280
91.665,27.7875,280
89.92,28.39,5
95.8,28.23,335
95.72,28.2867,335
95.64,28.3433,335
95.0133,27.8433,335
94.9456,27.91,335
94.8778,27.9767,335
94.2267,27.4567,335
94.1711,27.5333,335
94.1156,27.61,335
91.05,24,270
91.265,24.069,270
91.48,24.138,270
91.695,24.207,270
91.91,24.276,270
92.125,24.345,270
92.34,24.414,270
92.555,24.483,270
92.77,24.552,270
92.985,24.621,270
90.988,24.098,270
91.2096,24.1688,270
91.4312,24.2396,270
91.6528,24.3104,270
91.8744,24.3812,270
92.096,24.452,270
92.3176,24.5228,270
92.5392,24.5936,270
92.7608,24.6644,270
92.9824,24.7352,270
90.926,24.196,270
91.1542,24.2686,270
91.3824,24.3412,270
91.6106,24.4138,270
91.8388,24.4864,270
92.067,24.559,270
92.2952,24.6316,270
92.5234,24.7042,270
92.7516,24.7768,270
92.9798,24.8494,270
90.864,24.294,270
91.0988,24.3684,270
91.3336,24.4428,270
91.5684,24.5172,270
91.8032,24.5916,270
92.038,24.666,270
92.2728,24.7404,270
92.5076,24.8148,270
92.7424,24.8892,270
92.9772,24.9636,270
90.802,24.392,270
91.0434,24.4682,270
91.2848,24.5444,270
91.5262,24.6206,270
91.7676,24.6968,270
92.009,24.773,270
92.2504,24.8492,270
92.4918,24.9254,270
92.7332,25.0016,270
92.9746,25.0778,270
90.9467,24.1633,270
91.3987,24.3073,270
91.8507,24.4513,270
92.3027,24.5953,270
92.7547,24.7393,270
90.8433,24.3267,270
91.3173,24.4767,270
91.7913,24.6267,270
92.2653,24.7767,270
92.7393,24.9267,270
92.72,25.79,0
92.6033,25.9267,0
92.4867,26.0633,0
